"교육청명","교육지원청명","유치원코드","유치원명","설립유형","독립편성학급수","오후재편성학급수","운영시간","독립편성참여원아수","오후재편성참여원아수","정규교사수","기간제교사수","강사수","공시차수","주소"
"서울특별시교육청","북부교육지원청","1ecec08c-f5f3-b044-e053-0a32095ab044","고운유치원","사립(사인)","0","7","09시00분~17시00분","","186","7","0","0","20241","서울특별시 노원구 동일로208길 34"
"서울특별시교육청","북부교육지원청","1ecec08c-f5f4-b044-e053-0a32095ab044","까치유치원","사립(사인)","0","5","07시00분~20시00분","","106","5","0","0","20241","서울특별시 노원구 덕릉로79길 23"
"서울특별시교육청","남부교육지원청","1ecec08c-f5fd-b044-e053-0a32095ab044","서울고척초등학교병설유치원","공립(병설)","0","4","07시00분~19시00분","0","72","4","1","0","20241","서울특별시 구로구 경서로 31"
"서울특별시교육청","남부교육지원청","1ecec08c-f5fe-b044-e053-0a32095ab044","서울남유치원","사립(사인)","0","2","07시30분~19시30분","0","53","7","1","0","20241","서울특별시 구로구 구로동로17길 37-4"
"서울특별시교육청","남부교육지원청","1ecec08c-f5ff-b044-e053-0a32095ab044","서울탑동유치원","공립(단설)","6","0","07시00분~20시00분","98","","0","0","6","20241","서울특별시 금천구 탑골로 47-3"
"서울특별시교육청","남부교육지원청","1ecec08c-f600-b044-e053-0a32095ab044","살레시오성미유치원","사립(법인)","0","8","09시00분~17시00분","","183","9","0","0","20241","서울특별시 영등포구 신길로 93"
"서울특별시교육청","서부교육지원청","1ecec08c-f60d-b044-e053-0a32095ab044","한양제일유치원","사립(법인)","0","3","07시00분~19시00분","0","53","3","0","0","20241","서울특별시 서대문구 통일로25길 30"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f649-b044-e053-0a32095ab044","서울신원초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","23","0","0","2","20241","서울특별시 양천구 남부순환로58길 32"
"서울특별시교육청","북부교육지원청","1ecec08c-f64a-b044-e053-0a32095ab044","한별유치원","사립(사인)","0","2","07시00분~20시00분","","85","2","0","0","20241","서울특별시 도봉구 덕릉로59아길 17"
"서울특별시교육청","서부교육지원청","1ecec08c-f64b-b044-e053-0a32095ab044","경복유치원","사립(사인)","0","5","08시00분~18시00분","","126","5","0","0","20241","서울특별시 서대문구 세검정로1길 95"
"서울특별시교육청","서부교육지원청","1ecec08c-f64c-b044-e053-0a32095ab044","성산아트유치원","사립(사인)","0","1","08시00분~18시30분","0","109","8","1","0","20241","서울특별시 마포구 새터산2길 34"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f657-b044-e053-0a32095ab044","제일무궁화유치원","사립(사인)","0","8","08시00분~18시00분","","206","8","0","0","20241","서울특별시 송파구 동남로16길 3"
"서울특별시교육청","북부교육지원청","1ecec08c-f658-b044-e053-0a32095ab044","동화나라유치원","사립(사인)","0","3","07시00분~19시00분","0","50","1","1","0","20241","서울특별시 노원구 덕릉로 780"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f6f0-b044-e053-0a32095ab044","서울송전초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","2","0","0","2","20241","서울특별시 송파구 석촌호수로 159"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f6f1-b044-e053-0a32095ab044","행복유치원","사립(법인)","0","7","08시30분~16시30분","","154","7","0","0","20241","서울특별시 동작구 양녕로23길 25"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f704-b044-e053-0a32095ab044","명덕유치원","사립(사인)","6","0","08시30분~17시00분","120","","6","0","0","20241","서울특별시 강동구 동남로83길 66"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f705-b044-e053-0a32095ab044","올림픽유치원","사립(사인)","0","3","08시30분~17시30분","","85","3","0","1","20241","서울특별시 송파구 양재대로 1218"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f706-b044-e053-0a32095ab044","예은유치원","사립(사인)","0","6","08시10분~18시00분","","113","6","0","0","20241","서울특별시 송파구 오금로32길 13"
"서울특별시교육청","남부교육지원청","1ecec08c-f707-b044-e053-0a32095ab044","목원유치원","사립(사인)","0","5","09시30분~19시00분","","128","5","0","0","20241","서울특별시 구로구 개봉로20길 6"
"서울특별시교육청","동부교육지원청","1ecec08c-f720-b044-e053-0a32095ab044","솔방울유치원","사립(사인)","0","2","09시00분~19시30분","0","35","2","0","0","20221","서울특별시 중랑구 용마산로 250"
"서울특별시교육청","동부교육지원청","1ecec08c-f721-b044-e053-0a32095ab044","봄내유치원","사립(사인)","0","1","07시50분~20시00분","","103","0","0","0","20241","서울특별시 중랑구 면목로61길 50"
"서울특별시교육청","서부교육지원청","1ecec08c-f728-b044-e053-0a32095ab044","유정유치원","사립(사인)","0","6","08시00분~18시30분","0","155","6","0","0","20241","서울특별시 은평구 진흥로12길 23"
"서울특별시교육청","서부교육지원청","1ecec08c-f729-b044-e053-0a32095ab044","와우랩유치원","사립(사인)","0","9","08시00분~18시30분","","223","9","0","0","20241","서울특별시 은평구 응암로28길 34"
"서울특별시교육청","서부교육지원청","1ecec08c-f72b-b044-e053-0a32095ab044","정님유치원","사립(사인)","0","7","08시00분~18시00분","","152","7","0","0","20241","서울특별시 마포구 숭문6길 19"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f733-b044-e053-0a32095ab044","서울청덕초등학교병설유치원","공립(병설)","0","1","07시30분~19시30분","","18","0","0","2","20241","서울특별시 성북구 정릉로9라길 11"
"서울특별시교육청","중부교육지원청","1ecec08c-f734-b044-e053-0a32095ab044","가명유치원","사립(법인)","0","3","09시00분~18시00분","0","59","3","0","0","20241","서울특별시 중구 청파로 447-1"
"서울특별시교육청","중부교육지원청","1ecec08c-f735-b044-e053-0a32095ab044","근화유치원","사립(법인)","0","3","09시00분~17시00분","0","67","3","0","0","20241","서울특별시 중구 동호로20길 24"
"서울특별시교육청","중부교육지원청","1ecec08c-f736-b044-e053-0a32095ab044","배화여자대학교 부속 배화유치원","사립(법인)","0","1","09시20분~17시20분","","58","1","1","3","20241","서울특별시 종로구 필운대로1길 34"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f73f-b044-e053-0a32095ab044","탑주유치원","사립(법인)","0","7","08시00분~18시00분","0","174","9","0","0","20241","서울특별시 성북구 화랑로13길 17"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f740-b044-e053-0a32095ab044","성실유치원","사립(사인)","0","5","09시00분~20시00분","","119","5","0","0","20241","서울특별시 강북구 삼각산로 143-1"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f7b7-b044-e053-0a32095ab044","우일유치원","사립(사인)","0","1","09시00분~18시00분","","79","2","0","0","20241","서울특별시 강서구 곰달래로47길 88"
"서울특별시교육청","남부교육지원청","1ecec08c-f7c4-b044-e053-0a32095ab044","한영유치원","사립(사인)","0","4","08시00분~19시00분","","4","4","0","0","20241","서울특별시 영등포구 영중로41길 5"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f7d7-b044-e053-0a32095ab044","슬기유치원","사립(사인)","0","3","07시00분~20시00분","0","56","3","0","0","20241","서울특별시 광진구 자양로 296"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f7d9-b044-e053-0a32095ab044","자양하나유치원","사립(사인)","0","2","07시00분~20시00분","0","37","2","0","0","20231","서울특별시 광진구 아차산로41길 22-5"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f7df-b044-e053-0a32095ab044","서울가락초등학교병설유치원","공립(병설)","0","3","07시20분~19시30분","0","53","0","0","4","20241","서울특별시 송파구 송파대로37길 45"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f7e0-b044-e053-0a32095ab044","서울길동초등학교병설유치원","공립(병설)","0","3","07시00분~19시00분","0","50","0","0","3","20241","서울특별시 강동구 양재대로116길 69"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f7e4-b044-e053-0a32095ab044","햇빛유치원","사립(사인)","0","10","08시00분~17시30분","0","235","11","0","0","20241","서울특별시 송파구 올림픽로 419"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f7f5-b044-e053-0a32095ab044","계상유치원","사립(법인)","0","7","07시00분~20시00분","","136","3","4","0","20241","서울특별시 양천구 남부순환로86길 22"
"서울특별시교육청","서부교육지원청","1ecec08c-f7f6-b044-e053-0a32095ab044","나사렛유치원","사립(법인)","0","7","08시00분~19시00분","","7","5","2","0","20241","서울특별시 마포구 매봉산로 24-1"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f7f7-b044-e053-0a32095ab044","우리곰유치원","사립(사인)","0","3","08시00분~18시00분","0","69","1","0","3","20241","서울특별시 강서구 허준로 23"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f81e-b044-e053-0a32095ab044","동선유치원","사립(법인)","0","1","07시00분~20시00분","","23","1","0","0","20241","서울특별시 성북구 보문로 98"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f821-b044-e053-0a32095ab044","녹원유치원","사립(사인)","0","4","09시30분~18시00분","0","90","4","0","0","20241","서울특별시 강동구 상암로63길 39-10"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f883-b044-e053-0a32095ab044","서울양목초등학교병설유치원","공립(병설)","0","3","07시00분~20시00분","","42","0","0","4","20241","서울특별시 양천구 목동로11길 30"
"서울특별시교육청","남부교육지원청","1ecec08c-f88d-b044-e053-0a32095ab044","동천유치원","사립(사인)","0","3","08시30분~18시00분","","44","2","0","1","20241","서울특별시 영등포구 신길로40길 10"
"서울특별시교육청","남부교육지원청","1ecec08c-f88e-b044-e053-0a32095ab044","명신유치원","사립(법인)","0","3","08시00분~20시00분","0","60","3","0","0","20241","서울특별시 영등포구 신길로41라길 13-9"
"서울특별시교육청","동부교육지원청","1ecec08c-f894-b044-e053-0a32095ab044","윤경유치원","사립(사인)","0","5","07시00분~19시00분","","5","5","0","0","20241","서울특별시 중랑구 숙선옹주로 91"
"서울특별시교육청","남부교육지원청","1ecec08c-f89f-b044-e053-0a32095ab044","우성유치원","사립(사인)","0","2","07시20분~19시20분","","34","2","0","0","20241","서울특별시 영등포구 도신로 68-1"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f8ab-b044-e053-0a32095ab044","서울청룡초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","27","0","0","2","20241","서울특별시 관악구 관악로5길 61"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f8ac-b044-e053-0a32095ab044","양문유치원","사립(사인)","0","1","08시00분~19시00분","","16","1","0","0","20231","서울특별시 동작구 시흥대로 644-1"
"서울특별시교육청","서부교육지원청","1ecec08c-f8c9-b044-e053-0a32095ab044","보람유치원","사립(법인)","0","2","09시00분~18시30분","","34","2","0","0","20211","서울특별시 은평구 갈현로4길 42"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f8d0-b044-e053-0a32095ab044","성심유치원","사립(법인)","0","3","09시00분~18시00분","0","60","3","0","0","20241","서울특별시 성동구 무학로10길 21"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f8db-b044-e053-0a32095ab044","서울역삼초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","26","0","0","2","20241","서울특별시 강남구 강남대로66길 21"
"서울특별시교육청","동부교육지원청","1ecec08c-f8dc-b044-e053-0a32095ab044","세하유치원","사립(사인)","0","4","08시00분~20시00분","0","88","3","1","0","20241","서울특별시 동대문구 장안벚꽃로 107"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f8dd-b044-e053-0a32095ab044","서울돈암초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","29","0","0","3","20241","서울특별시 성북구 동소문로13길 38"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f8de-b044-e053-0a32095ab044","서울수유초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","16","0","0","0","20241","서울특별시 강북구 삼양로74길 39"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f8f5-b044-e053-0a32095ab044","공항제일유치원","사립(사인)","0","2","09시00분~17시00분","","26","2","0","0","20231","서울특별시 강서구 개화동로23길 100"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f8f6-b044-e053-0a32095ab044","목동다솜유치원","사립(사인)","3","0","07시00분~22시00분","59","","3","0","0","20241","서울특별시 양천구 월정로9길 23-4"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f8f7-b044-e053-0a32095ab044","등현유치원","사립(사인)","0","7","07시00분~20시00분","0","171","7","0","0","20241","서울특별시 강서구 화곡로63가길 63"
"서울특별시교육청","중부교육지원청","1ecec08c-f910-b044-e053-0a32095ab044","상명사대부속유치원","사립(법인)","6","0","08시40분~18시00분","130","0","0","6","0","20241","서울특별시 종로구 홍지문2길 1"
"서울특별시교육청","중부교육지원청","1ecec08c-f911-b044-e053-0a32095ab044","서울덕수초등학교병설유치원","공립(병설)","0","3","07시20분~19시20분","0","45","0","0","4","20241","서울특별시 중구 덕수궁길 140"
"서울특별시교육청","중부교육지원청","1ecec08c-f912-b044-e053-0a32095ab044","서울재동초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","25","3","0","0","20241","서울특별시 종로구 북촌로4길 7"
"서울특별시교육청","중부교육지원청","1ecec08c-f913-b044-e053-0a32095ab044","원유치원","사립(사인)","0","6","08시00분~19시00분","0","142","6","0","0","20241","서울특별시 용산구 이촌로81길 14"
"서울특별시교육청","중부교육지원청","1ecec08c-f933-b044-e053-0a32095ab044","청룡유치원","사립(사인)","1","0","07시00분~20시00분","10","0","1","0","0","20231","서울특별시 종로구 동망산길 62"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f934-b044-e053-0a32095ab044","희망찬유치원","사립(법인)","0","5","07시00분~20시00분","","5","5","0","0","20241","서울특별시 성북구 동소문로34길 24"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f93e-b044-e053-0a32095ab044","서울방이초등학교병설유치원","공립(병설)","0","2","07시00분~19시00분","0","30","0","0","2","20241","서울특별시 송파구 위례성대로10길 4"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f93f-b044-e053-0a32095ab044","서울신명초등학교병설유치원","공립(병설)","0","1","07시00분~19시00분","","14","0","0","0","20241","서울특별시 강동구 명일로24길 33"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f940-b044-e053-0a32095ab044","샛별유치원","사립(법인)","4","2","09시00분~17시00분","75","53","6","0","0","20241","서울특별시 동작구 상도로50길 36-1"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f973-b044-e053-0a32095ab044","강동유정유치원","사립(사인)","0","17","08시00분~18시00분","0","408","17","0","0","20241","서울특별시 강동구 상일로10길 41"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f9b0-b044-e053-0a32095ab044","보성유치원","사립(사인)","0","3","08시00분~18시30분","","78","3","0","0","20241","서울특별시 광진구 아차산로 552"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f9b9-b044-e053-0a32095ab044","은하유치원","사립(사인)","0","2","07시00분~20시00분","","51","2","0","0","20241","서울특별시 성북구 돌곶이로 64"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f9d0-b044-e053-0a32095ab044","한마음유치원","사립(사인)","0","3","07시00분~20시00분","0","86","3","2","0","20241","서울특별시 성북구 월계로 124"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f9d1-b044-e053-0a32095ab044","신암유치원","사립(사인)","0","3","07시00분~20시00분","","81","3","0","0","20241","서울특별시 성북구 보문로27길 15"
"서울특별시교육청","남부교육지원청","1ecec08c-f9f5-b044-e053-0a32095ab044","서울미래초등학교병설유치원","공립(병설)","3","0","07시00분~19시00분","52","","2","1","0","20241","서울특별시 구로구 새말로 73"
"서울특별시교육청","남부교육지원청","1ecec08c-f9f6-b044-e053-0a32095ab044","성락유치원","사립(법인)","0","1","09시00분~17시00분","","1","1","0","0","20241","서울특별시 영등포구 가마산로51길 9"
"서울특별시교육청","성북강북교육지원청","1ecec08c-fa08-b044-e053-0a32095ab044","솔샘유치원","사립(사인)","0","8","07시00분~20시00분","","8","5","0","0","20241","서울특별시 강북구 솔샘로 159"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fa09-b044-e053-0a32095ab044","유니유치원","사립(사인)","0","6","09시00분~16시00분","0","148","6","0","5","20241","서울특별시 강서구 허준로 175"
"서울특별시교육청","남부교육지원청","1ecec08c-fa13-b044-e053-0a32095ab044","서울영동초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","","35","0","0","2","20241","서울특별시 영등포구 국회대로53길 20"
"서울특별시교육청","서부교육지원청","1ecec08c-fa14-b044-e053-0a32095ab044","서울연은초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","23","0","0","3","20241","서울특별시 은평구 백련산로2길 35"
"서울특별시교육청","동부교육지원청","1ecec08c-fa6b-b044-e053-0a32095ab044","서울묵현초등학교병설유치원","공립(병설)","0","3","07시30분~19시30분","0","20","0","0","3","20241","서울특별시 중랑구 동일로157길 75"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fa72-b044-e053-0a32095ab044","서울남천초등학교병설유치원","공립(병설)","0","1","07시00분~20시00분","","10","0","0","2","20231","서울특별시 송파구 성내천로 207"
"서울특별시교육청","성북강북교육지원청","1ecec08c-fa73-b044-e053-0a32095ab044","창문유치원","사립(법인)","0","6","08시00분~20시00분","","117","0","6","0","20241","서울특별시 강북구 월계로 61"
"서울특별시교육청","동작관악교육지원청","1ecec08c-fa84-b044-e053-0a32095ab044","은아유치원","사립(사인)","0","9","07시30분~19시00분","","201","9","0","0","20241","서울특별시 관악구 남부순환로246길 25"
"서울특별시교육청","남부교육지원청","1ecec08c-fa8a-b044-e053-0a32095ab044","서울국악유치원","사립(법인)","0","3","08시00분~19시00분","0","77","3","0","0","20241","서울특별시 금천구 시흥대로38길 62"
"서울특별시교육청","남부교육지원청","1ecec08c-fa8b-b044-e053-0a32095ab044","서울영등포초등학교병설유치원","공립(병설)","0","2","07시10분~19시10분","0","21","0","0","2","20241","서울특별시 영등포구 경인로 756"
"서울특별시교육청","서부교육지원청","1ecec08c-faa4-b044-e053-0a32095ab044","조은유치원","사립(사인)","0","4","08시00분~18시30분","","86","4","0","0","20241","서울특별시 서대문구 증가로 191"
"서울특별시교육청","서부교육지원청","1ecec08c-faa5-b044-e053-0a32095ab044","충암유치원","사립(법인)","0","5","09시30분~19시00분","0","97","0","5","0","20241","서울특별시 은평구 가좌로5길 5"
"서울특별시교육청","서부교육지원청","1ecec08c-faa6-b044-e053-0a32095ab044","현대홍익유치원","사립(사인)","0","3","07시30분~19시30분","","77","3","0","0","20241","서울특별시 서대문구 모래내로 432"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fad9-b044-e053-0a32095ab044","방화이화유치원","사립(사인)","0","2","07시00분~20시00분","","56","1","0","2","20241","서울특별시 강서구 양천로17길 4-55"
"서울특별시교육청","서부교육지원청","1ecec08c-fadd-b044-e053-0a32095ab044","녹번유치원","사립(사인)","0","1","08시00분~18시00분","","8","2","0","0","20241","서울특별시 은평구 은평로16길 11"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fae5-b044-e053-0a32095ab044","신예유치원","사립(사인)","0","2","07시30분~19시30분","","46","0","0","0","20241","서울특별시 양천구 신정로 290"
"서울특별시교육청","남부교육지원청","1ecec08c-fb57-b044-e053-0a32095ab044","파란나라유치원","사립(사인)","0","7","08시30분~17시40분","","151","7","0","0","20241","서울특별시 영등포구 도신로8길 17"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fb64-b044-e053-0a32095ab044","아이코리아부속새세대유치원","사립(법인)","","","09시00분~14시00분","","","","","","20241","서울특별시 송파구 충민로6길 17"
"서울특별시교육청","동부교육지원청","1ecec08c-fb78-b044-e053-0a32095ab044","동일유치원","사립(법인)","0","4","08시00분~20시00분","","104","4","0","0","20241","서울특별시 중랑구 면목로35길 21"
"서울특별시교육청","동부교육지원청","1ecec08c-fb79-b044-e053-0a32095ab044","미광유치원","사립(사인)","3","0","07시30분~19시30분","54","0","3","0","0","20211","서울특별시 중랑구 용마산로115나길 7"
"서울특별시교육청","동부교육지원청","1ecec08c-fb7a-b044-e053-0a32095ab044","사군자유치원","사립(사인)","0","1","08시00분~20시00분","0","16","0","0","0","20231","서울특별시 동대문구 장한로5길 51"
"서울특별시교육청","동부교육지원청","1ecec08c-fb7b-b044-e053-0a32095ab044","산정현유치원","사립(법인)","0","1","07시00분~19시00분","","24","0","1","0","20241","서울특별시 동대문구 회기로23가길 33"
"서울특별시교육청","서부교육지원청","1ecec08c-fb84-b044-e053-0a32095ab044","서울용강초등학교병설유치원","공립(병설)","0","2","07시30분~19시30분","0","19","0","0","3","20241","서울특별시 마포구 백범로17길 9"
"서울특별시교육청","서부교육지원청","1ecec08c-fb86-b044-e053-0a32095ab044","이화여자대학교사범대학부속이화유치원","사립(법인)","","","09시00분~14시00분","","","","","","20241","서울특별시 서대문구 이화여대길 52"
"서울특별시교육청","서부교육지원청","1ecec08c-fb87-b044-e053-0a32095ab044","인왕유치원","사립(사인)","0","1","08시00분~20시00분","0","20","1","0","0","20211","서울특별시 서대문구 통일로32길 23"
"서울특별시교육청","성북강북교육지원청","1ecec08c-fb95-b044-e053-0a32095ab044","영재유치원","사립(사인)","0","2","07시00분~22시00분","","35","0","1","1","20241","서울특별시 성북구 종암로15길 1"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fbfc-b044-e053-0a32095ab044","진일유치원","사립(사인)","0","1","09시00분~19시30분","","30","0","0","0","20211","서울특별시 강서구 허준로 121"
"서울특별시교육청","남부교육지원청","1ecec08c-fbfd-b044-e053-0a32095ab044","개봉샛별유치원","사립(법인)","0","2","08시10분~19시30분","0","28","1","0","1","20241","서울특별시 구로구 개봉로18길 11"
"서울특별시교육청","남부교육지원청","1ecec08c-fc05-b044-e053-0a32095ab044","파랑새유치원","사립(사인)","0","3","07시00분~19시00분","","60","3","0","0","20241","서울특별시 영등포구 가마산로 384"
"서울특별시교육청","남부교육지원청","1ecec08c-fc06-b044-e053-0a32095ab044","평화유치원","사립(사인)","0","2","07시00분~19시00분","0","42","2","0","0","20241","서울특별시 영등포구 선유동2로 40"
"서울특별시교육청","북부교육지원청","1ecec08c-fc08-b044-e053-0a32095ab044","선덕유치원","사립(사인)","0","2","07시00분~19시00분","0","28","1","0","0","20231","서울특별시 노원구 섬밭로 190"
"서울특별시교육청","북부교육지원청","1ecec08c-fc09-b044-e053-0a32095ab044","염광유치원","사립(법인)","0","1","08시00분~19시00분","0","31","1","0","1","20211","서울특별시 노원구 월계로45가길 9"
"서울특별시교육청","서부교육지원청","1ecec08c-fc0b-b044-e053-0a32095ab044","서울북성유치원","공립(단설)","0","5","07시00분~19시30분","0","84","0","0","6","20241","서울특별시 서대문구 북아현로1나길 32"
"서울특별시교육청","성동광진교육지원청","1ecec08c-fc15-b044-e053-0a32095ab044","정신유치원","사립(사인)","0","2","07시00분~20시00분","","39","2","0","0","20221","서울특별시 광진구 뚝섬로23길 27"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fc1a-b044-e053-0a32095ab044","푸른유치원","사립(사인)","0","5","09시00분~17시00분","","140","7","0","0","20241","서울특별시 강남구 일원로14길 25"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fc1b-b044-e053-0a32095ab044","하나유치원","사립(사인)","0","8","08시00분~19시00분","0","185","8","0","0","20241","서울특별시 서초구 잠원로8길 13"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fc1d-b044-e053-0a32095ab044","서울강덕초등학교병설유치원","공립(병설)","0","3","07시00분~20시00분","0","43","3","0","0","20241","서울특별시 강동구 동남로82길 94-54"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fc21-b044-e053-0a32095ab044","근화유치원","사립(사인)","0","3","07시50분~19시50분","0","55","2","2","0","20241","서울특별시 강동구 고덕로 240"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fc24-b044-e053-0a32095ab044","둔촌유치원","사립(사인)","3","0","09시00분~17시00분","69","","2","1","0","20241","서울특별시 강동구 풍성로63길 73"
"서울특별시교육청","성북강북교육지원청","1ecec08c-fc25-b044-e053-0a32095ab044","운산유치원","사립(사인)","0","1","07시30분~19시30분","0","31","2","0","0","20211","서울특별시 강북구 수유로4길 58"
"서울특별시교육청","북부교육지원청","1ecec08c-fc37-b044-e053-0a32095ab044","산내들유치원","사립(사인)","0","1","09시00분~17시00분","","16","1","0","0","20241","서울특별시 노원구 공릉로46길 32"
"서울특별시교육청","성북강북교육지원청","1ecec08c-fc38-b044-e053-0a32095ab044","서울베네딕도유치원","사립(법인)","0","7","08시50분~18시00분","0","154","7","0","0","20241","서울특별시 성북구 아리랑로16길 52"
"서울특별시교육청","동작관악교육지원청","1ecec08c-fc3a-b044-e053-0a32095ab044","벧엘유치원","사립(법인)","6","0","09시00분~17시30분","108","0","5","0","1","20241","서울특별시 동작구 장승배기로20길 46-3"
"서울특별시교육청","동작관악교육지원청","1ecec08c-fc3b-b044-e053-0a32095ab044","서울유치원","사립(사인)","0","1","09시00분~17시00분","0","12","1","0","0","20241","서울특별시 관악구 관악로37길 20"
"서울특별시교육청","서부교육지원청","1ecec08c-fc56-b044-e053-0a32095ab044","월드유치원","사립(사인)","14","0","09시00분~17시00분","344","0","14","0","0","20241","서울특별시 마포구 월드컵로42길 38"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fc57-b044-e053-0a32095ab044","송파유정유치원","사립(사인)","0","14","08시00분~18시00분","0","375","13","0","0","20241","서울특별시 송파구 충민로 177"
"서울특별시교육청","남부교육지원청","1ecec08c-fc59-b044-e053-0a32095ab044","서울천왕초등학교병설유치원","공립(병설)","0","3","07시00분~20시00분","0","40","0","0","3","20241","서울특별시 구로구 천왕로1길 11"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fcd9-b044-e053-0a32095ab044","수영유치원","사립(사인)","0","4","07시00분~19시00분","0","75","4","0","0","20221","서울특별시 양천구 목동서로 38"
"서울특별시교육청","남부교육지원청","1ecec08c-fce7-b044-e053-0a32095ab044","사랑유치원","사립(사인)","0","6","07시30분~19시30분","0","155","6","0","0","20241","서울특별시 구로구 신도림로11가길 36"
"서울특별시교육청","동부교육지원청","1ecec08c-fcf3-b044-e053-0a32095ab044","파스텔유치원","사립(사인)","0","2","08시00분~19시00분","0","35","2","0","0","20241","서울특별시 동대문구 전농로10길 20"
"서울특별시교육청","동작관악교육지원청","1ecec08c-fcf4-b044-e053-0a32095ab044","나랑유치원","사립(법인)","0","5","07시00분~20시00분","0","94","5","0","0","20241","서울특별시 관악구 봉천로33길 57"
"서울특별시교육청","남부교육지원청","1ecec08c-fcfe-b044-e053-0a32095ab044","시내유치원","사립(사인)","0","2","07시00분~20시00분","0","41","2","0","0","20241","서울특별시 금천구 가산로 99"
"서울특별시교육청","남부교육지원청","1ecec08c-fcff-b044-e053-0a32095ab044","여의유치원","사립(사인)","0","2","07시00분~19시00분","","24","2","0","0","20241","서울특별시 영등포구 국제금융로7길 3"
"서울특별시교육청","북부교육지원청","1ecec08c-fd0e-b044-e053-0a32095ab044","덕성여자대학교부속유치원","사립(법인)","2","0","08시00분~18시30분","45","0","2","2","0","20241","서울특별시 도봉구 삼양로144길 33"
"서울특별시교육청","북부교육지원청","1ecec08c-fd0f-b044-e053-0a32095ab044","미광유치원","사립(사인)","0","2","07시30분~19시30분","0","45","2","0","0","20241","서울특별시 노원구 공릉로34길 62"
"서울특별시교육청","북부교육지원청","1ecec08c-fd17-b044-e053-0a32095ab044","풍천유치원","사립(사인)","1","4","08시00분~19시30분","13","97","5","0","4","20241","서울특별시 노원구 노원로 522"
"서울특별시교육청","북부교육지원청","1ecec08c-fd18-b044-e053-0a32095ab044","하늘유치원","사립(사인)","0","3","09시00분~17시00분","","57","1","2","0","20241","서울특별시 노원구 초안산로 89"
